,targetId,hasSafetyEvent,maxClinicalTrialPhase,tissueSpecificity,tissueDistribution,uniqueTherapeuticAreas,uniqueDiseases,maxEffectiveSampleSize,earliestPublicationDate,approvedSymbol,lofConstraint,misConstraint,synConstraint,pathwayCount
843,ENSG00000117594,0,1.0,1.0,0.0,1,1,254380.61820530874,2023-05-23,HSD11B1,0.024999976,1.7275,0.47704,2
844,ENSG00000117676,0,0.25,-1.0,-1.0,3,3,718784.6890415357,2020-06-15,RPS6KA1,0.306,3.0216,1.0314,8
845,ENSG00000120915,0,0.5,0.5,-1.0,2,2,119033.45662439712,2020-10-20,EPHX2,-0.093000054,0.023314,0.31173,3
846,ENSG00000120949,0,1.0,0.5,0.5,3,6,562534.7696387965,2019-07-30,TNFRSF8,0.464,1.0713,-0.62298,1
847,ENSG00000121807,0,0.75,0.5,0.0,4,5,519652.4132779146,2011-11-06,CCR2,-0.82500005,0.9264,0.14524,4
848,ENSG00000123496,0,0.75,0.5,0.0,0,0,0.01,2025-01-01,IL13RA2,,,,1
849,ENSG00000124493,0,0.5,1.0,1.0,4,4,135095.86576106868,2013-06-02,GRM4,0.51699996,3.8744,1.3449,3
850,ENSG00000126266,0,0.75,0.75,0.5,0,0,0.01,2025-01-01,FFAR1,-0.918,-1.3897,-1.581,5
851,ENSG00000129084,0,1.0,-1.0,-1.0,1,1,275021.63051358337,2023-01-18,PSMA1,0.657,1.7376,0.12235,62
852,ENSG00000130702,0,1.0,-1.0,0.0,4,21,466632.7979326389,2010-10-24,LAMA5,0.22100002,-2.6755,-6.7705,8
853,ENSG00000132329,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,RAMP1,-0.73399997,0.30609,-0.40523,2
854,ENSG00000132639,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,SNAP25,0.71000004,3.1978,1.8307,13
855,ENSG00000132906,0,0.5,-1.0,-1.0,2,2,384314.83364002535,2022-10-12,CASP9,0.0059999824,-0.75831,-0.058003,9
856,ENSG00000134259,0,0.75,0.5,0.0,6,22,1470466.6505612188,2017-12-06,NGF,0.32999998,1.243,-0.1063,19
857,ENSG00000134318,1,1.0,-1.0,-1.0,1,2,189557.6027707886,2023-01-18,ROCK2,0.65400004,4.2964,0.82743,12
858,ENSG00000134489,0,0.5,,,0,0,0.01,2025-01-01,HRH4,-0.758,0.90633,0.83533,2
859,ENSG00000134853,0,1.0,0.5,-1.0,2,3,151416.12986435954,2018-02-05,PDGFRA,0.736,3.4194,1.2464,13
860,ENSG00000135519,0,1.0,0.75,0.0,1,1,275021.63051358337,2023-01-18,KCNH3,0.481,4.1042,0.46593,1
861,ENSG00000135744,1,0.5,1.0,0.0,2,2,500292.45069431677,2018-08-13,AGT,-0.20200002,0.41574,0.52225,5
862,ENSG00000135902,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,CHRND,0.15200001,1.0189,1.5736,1
863,ENSG00000136930,0,1.0,-1.0,-1.0,4,4,645988.1975077938,2018-06-11,PSMB7,0.573,1.2112,0.067632,63
864,ENSG00000137070,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,IL11RA,-0.07799995,1.0414,1.2087,1
865,ENSG00000138792,0,0.75,0.5,0.0,1,3,427337.4491868293,2018-08-13,ENPEP,-0.026000023,0.09047,0.42069,1
866,ENSG00000139193,0,0.5,1.0,0.0,0,0,0.01,2025-01-01,CD27,0.05400002,0.88168,-0.66511,1
867,ENSG00000139287,0,1.0,,,0,0,0.01,2025-01-01,TPH2,0.453,1.4394,0.10964,1
868,ENSG00000140459,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,CYP11A1,0.302,1.8931,1.0622,3
869,ENSG00000140545,0,0.25,-1.0,-1.0,2,6,279825.00883385167,2021-09-30,MFGE8,-0.044999957,0.29559,-0.30926,3
870,ENSG00000140718,1,0.75,-1.0,-1.0,19,126,1470466.6505612188,2007-04-26,FTO,0.075999975,1.2714,1.0589,1
871,ENSG00000141510,1,0.75,-1.0,-1.0,5,42,672632.4785173276,2011-09-25,TP53,0.551,1.1539,0.95837,45
872,ENSG00000141867,1,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,BRD4,0.809,2.6425,-3.1218,1
873,ENSG00000142408,0,1.0,1.0,1.0,0,0,0.01,2025-01-01,CACNG8,0.59099996,0.99074,-1.8125,4
874,ENSG00000143167,0,0.5,1.0,0.5,0,0,0.01,2025-01-01,GPA33,0.042999983,0.027111,-0.13103,0
875,ENSG00000143799,0,1.0,-1.0,-1.0,1,5,355284.1215006515,2020-04-27,PARP1,0.546,2.0272,0.48027,8
876,ENSG00000144481,0,1.0,0.75,0.5,3,4,360605.992793193,2011-06-12,TRPM8,0.055000007,1.5081,0.51557,1
877,ENSG00000144744,0,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,UBA3,0.537,0.83456,-1.0728,4
878,ENSG00000145494,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,NDUFS6,-0.53999996,-1.1181,-1.6113,2
879,ENSG00000148229,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,POLE3,-0.14999998,0.2974,-0.90519,10
880,ENSG00000150337,0,0.5,0.5,0.0,0,0,0.01,2025-01-01,FCGR1A,0.25199997,3.0447,2.5182,7
881,ENSG00000151079,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,KCNA6,0.14899999,3.7568,0.51972,1
882,ENSG00000151090,0,1.0,-1.0,0.0,5,7,645988.1975077938,2018-04-02,THRB,0.57,3.7158,0.20924,2
883,ENSG00000151892,0,0.5,-1.0,0.0,0,0,0.01,2025-01-01,GFRA1,0.555,1.286,-0.7348,4
884,ENSG00000153253,0,1.0,0.5,0.5,0,0,0.01,2025-01-01,SCN3A,0.652,6.3712,1.512,3
885,ENSG00000155111,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,CDK19,0.34500003,2.7676,0.19076,3
886,ENSG00000157388,0,1.0,-1.0,0.0,2,4,756470.9740366563,2018-08-13,CACNA1D,0.747,6.624,1.3228,4
887,ENSG00000157445,0,1.0,0.5,0.0,2,2,1424218.0900670097,2018-10-08,CACNA2D3,0.546,1.5521,-1.2837,1
888,ENSG00000160194,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,NDUFV3,-0.45799994,0.40891,0.47291,3
889,ENSG00000160255,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,ITGB2,0.19,1.5984,0.17809,6
890,ENSG00000160752,1,1.0,0.5,-1.0,2,2,765591.3646788632,2020-06-15,FDPS,0.25599998,1.8797,1.3128,2
891,ENSG00000160801,0,1.0,1.0,0.0,2,2,1424218.0900670097,2024-02-19,PTH1R,0.333,1.9767,-0.42003,2
892,ENSG00000162409,1,0.75,0.5,0.0,2,3,161092.74087321138,2023-01-18,PRKAA2,0.047999978,1.5222,0.54736,11
893,ENSG00000163558,0,1.0,-1.0,-1.0,1,1,52626.33085717853,2020-12-08,PRKCI,0.338,3.0677,0.85968,4
894,ENSG00000164879,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,CA3,-0.21500003,1.0258,0.36785,1
895,ENSG00000166603,1,1.0,0.75,0.5,11,24,1424218.0900670097,2009-01-18,MC4R,-0.34099996,0.31113,-0.04436,3
896,ENSG00000168229,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,PTGDR,-0.523,-0.62381,-1.5676,2
897,ENSG00000168811,1,1.0,0.5,0.5,7,10,169088.90478978804,2008-03-02,IL12A,-0.13199997,0.93039,0.83942,4
898,ENSG00000169194,1,1.0,1.0,1.0,10,25,562534.7696387965,2009-01-25,IL13,-0.36399996,0.54219,0.46894,2
899,ENSG00000169836,1,1.0,0.75,0.5,3,4,552272.0184005043,2020-09-21,TACR3,-0.21000004,0.99959,0.1362,2
900,ENSG00000169860,1,0.75,0.5,0.0,2,2,1424218.0900670097,2020-05-06,P2RY1,0.06699997,1.6906,0.3474,3
901,ENSG00000170989,0,1.0,-1.0,-1.0,1,1,2828.4945776739683,2024-07-19,S1PR1,0.678,3.0495,0.16892,3
902,ENSG00000171385,0,1.0,0.5,0.0,4,7,1424218.0900670097,2017-04-17,KCND3,0.697,4.8878,0.97721,2
903,ENSG00000174775,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,HRAS,0.10699999,1.4595,-1.9389,68
904,ENSG00000175591,0,0.75,0.5,0.0,2,2,50087.52781663962,2023-01-18,P2RY2,-0.91700006,-0.97568,-0.7028,4
905,ENSG00000175868,0,1.0,0.75,0.5,1,2,270756.050710225,2018-08-13,CALCB,-0.39199996,-0.1422,-0.30353,2
906,ENSG00000175899,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,A2M,0.23500001,2.7587,1.8362,4
907,ENSG00000178999,1,0.75,0.5,0.0,0,0,0.01,2025-01-01,AURKB,0.042999983,1.4361,0.31177,10
908,ENSG00000180871,0,0.75,0.5,0.0,1,2,160010.51072069994,2011-02-06,CXCR2,-0.15400004,1.9458,-0.13824,3
909,ENSG00000182175,0,0.5,0.5,0.0,4,5,1424218.0900670097,2020-05-06,RGMA,0.134,0.80532,-1.443,1
910,ENSG00000182333,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,LIPF,-0.13699996,0.6828,0.36087,1
911,ENSG00000184156,0,1.0,1.0,0.5,2,2,1778690.168860174,2022-07-14,KCNQ3,0.542,2.3645,0.38284,2
912,ENSG00000184845,1,1.0,0.75,0.5,1,1,7219.303318490829,2023-01-18,DRD1,0.748,3.2072,0.70565,2
913,ENSG00000184984,1,1.0,1.0,0.5,0,0,0.01,2025-01-01,CHRM5,0.351,2.4,0.65849,2
914,ENSG00000185010,0,1.0,0.5,-1.0,1,1,99788.44320353035,2023-01-18,F8,,,,15
915,ENSG00000185436,0,0.75,-1.0,0.0,2,3,309256.4614031486,2015-11-28,IFNLR1,0.231,0.56021,-0.14636,2
916,ENSG00000185527,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,PDE6G,-0.44599998,0.45901,0.36153,3
917,ENSG00000185633,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,NDUFA4L2,-0.824,-0.85811,-0.3767,0
918,ENSG00000185664,0,1.0,0.75,0.0,1,1,381165.6245253304,2023-01-18,PMEL,0.035000026,1.7604,0.9851,1
919,ENSG00000186038,0,1.0,,,0,0,0.01,2025-01-01,HTR3E,-0.12600005,0.89387,1.1673,1
920,ENSG00000186891,0,0.5,0.5,0.0,0,0,0.01,2025-01-01,TNFRSF18,-0.605,-0.88357,-1.294,2
921,ENSG00000188404,0,0.75,0.75,0.0,5,10,303059.79257468163,2018-07-30,SELL,-0.16499996,-0.34695,-0.65732,3
922,ENSG00000196344,1,1.0,1.0,0.5,1,1,5504.0130519525,2021-09-30,ADH7,-0.42900002,-0.93414,-0.41811,1
923,ENSG00000196549,1,1.0,0.5,0.0,2,2,500292.45069431677,2023-01-18,MME,0.069000006,1.2436,0.59626,3
924,ENSG00000196689,1,1.0,0.5,-1.0,0,0,0.01,2025-01-01,TRPV1,-0.25699997,0.040116,-1.5716,1
925,ENSG00000196878,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,LAMB3,0.171,0.88919,0.79136,9
926,ENSG00000197122,1,1.0,-1.0,0.0,1,1,2010.4597478176527,2019-01-18,SRC,0.617,2.8596,-0.40727,68
927,ENSG00000197386,0,0.75,-1.0,-1.0,5,5,1424218.0900670097,2018-10-08,HTT,0.647,3.723,-0.061857,1
928,ENSG00000198336,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,MYL4,-0.062999964,0.3897,1.0421,1
929,ENSG00000198805,0,0.5,0.5,-1.0,0,0,0.01,2025-01-01,PNP,0.004999995,1.1195,0.7533,5
930,ENSG00000204231,1,1.0,-1.0,0.0,0,0,0.01,2025-01-01,RXRB,0.487,3.1587,1.2011,9
931,ENSG00000205155,0,0.75,0.5,-1.0,0,0,0.01,2025-01-01,PSENEN,0.448,0.48706,0.58043,13
932,ENSG00000211452,1,1.0,0.75,0.5,2,2,258213.8601133611,2023-01-18,DIO1,0.075999975,1.1669,0.26843,1
933,ENSG00000213923,1,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,CSNK1E,0.412,3.0602,-0.085547,11
934,ENSG00000221867,0,0.75,1.0,1.0,0,0,0.01,2025-01-01,MAGEA3,,,,0
935,ENSG00000242950,0,0.5,1.0,0.5,0,0,0.01,2025-01-01,ERVW-1,,,,0
936,ENSG00000243772,0,0.5,0.5,1.0,0,0,0.01,2025-01-01,KIR2DL3,-0.91999996,-2.8035,-2.6692,1
937,ENSG00000244734,0,1.0,1.0,-1.0,6,10,397309.7797528111,2023-01-18,HBB,-0.964,0.77937,-1.4054,9
938,ENSG00000257335,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,MGAM,0.16799998,1.7049,1.1698,2
939,ENSG00000258947,0,1.0,1.0,0.0,2,4,100272.30573726878,2018-08-13,TUBB3,0.31,5.6731,-1.5886,31
940,ENSG00000265681,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL17,0.816,2.1104,-0.13361,13
941,ENSG00000276731,0,0.5,,,0,0,0.01,2025-01-01,ENSG00000276731,,,,1
942,ENSG00000277734,0,0.75,1.0,-1.0,0,0,0.01,2025-01-01,TRAC,,,,0
943,ENSG00000005844,0,1.0,0.5,0.0,3,5,382631.1172224132,2012-11-01,ITGAL,0.40499997,2.6298,1.0206,5
944,ENSG00000014138,0,1.0,-1.0,0.0,1,1,220837.49604317299,2024-07-19,POLA2,0.301,1.5884,0.56518,9
945,ENSG00000057252,0,1.0,1.0,-1.0,2,4,78016.97193351923,2022-02-07,SOAT1,0.012000024,1.2669,0.15505,1
946,ENSG00000057593,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,F7,-0.113000035,0.3692,0.4282,5
947,ENSG00000059377,1,1.0,0.5,0.0,1,1,161092.74087321138,2023-01-18,TBXAS1,0.051999986,0.49075,-0.12073,3
948,ENSG00000064989,1,1.0,0.5,0.0,6,9,882833.0320407465,2017-12-06,CALCRL,0.29900002,1.9565,0.33165,3
949,ENSG00000074319,0,0.25,-1.0,-1.0,0,0,0.01,2025-01-01,TSG101,0.34899998,2.0628,-0.11635,5
950,ENSG00000079277,0,0.5,0.5,-1.0,0,0,0.01,2025-01-01,MKNK1,0.11500001,1.6944,1.1709,1
951,ENSG00000081248,1,1.0,0.75,0.5,4,4,34592.48870785933,2018-01-01,CACNA1S,0.34899998,1.3387,0.28347,1
952,ENSG00000084674,1,1.0,0.75,0.5,4,17,464892.4593283075,2012-03-07,APOB,0.463,0.96416,0.84453,20
953,ENSG00000089157,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPLP0,0.902,2.4357,0.80783,14
954,ENSG00000094755,0,1.0,0.5,-1.0,1,1,196178.71491042234,2023-01-18,GABRP,-0.35099995,0.60757,-0.085968,0
955,ENSG00000097046,0,0.5,0.5,0.0,1,3,414433.58532016096,2020-01-20,CDC7,0.111,1.491,0.54414,3
956,ENSG00000100316,0,1.0,-1.0,-1.0,4,7,190279.23963861223,2017-01-09,RPL3,0.835,2.4544,-1.0515,13
957,ENSG00000101323,0,1.0,1.0,0.5,6,16,473900.221403792,2012-12-23,HAO1,-0.21899998,-0.0041752,0.17498,2
958,ENSG00000102245,0,0.75,0.75,0.5,2,3,42879.69557188197,2023-01-18,CD40LG,,,,3
959,ENSG00000102468,1,1.0,1.0,0.5,0,0,0.01,2025-01-01,HTR2A,0.36799997,2.3969,1.0251,2
960,ENSG00000102967,0,1.0,1.0,-1.0,3,3,356440.71671986027,2023-01-18,DHODH,-0.03400004,-0.11329,-0.21445,1
961,ENSG00000105193,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPS16,0.686,1.9409,-1.0111,18
962,ENSG00000105388,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,CEACAM5,-0.0069999695,1.3382,0.24907,2
963,ENSG00000105409,1,1.0,0.75,0.0,0,0,0.01,2025-01-01,ATP1A3,0.827,9.1351,1.1803,3
964,ENSG00000105639,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,JAK3,0.06699997,1.6786,0.068343,11
965,ENSG00000106128,0,1.0,1.0,1.0,1,2,105281.95721639719,2023-01-18,GHRHR,0.015999973,-0.038654,-1.2569,2
966,ENSG00000106366,1,0.5,0.5,-1.0,0,0,0.01,2025-01-01,SERPINE1,0.315,1.553,0.8059,8
967,ENSG00000106462,0,1.0,0.5,0.0,3,4,645988.1975077938,2023-01-18,EZH2,0.728,5.1188,-0.51651,8
968,ENSG00000107562,0,0.5,-1.0,-1.0,3,9,502231.5406594711,2009-02-08,CXCL12,-0.06700003,-0.53508,-0.92184,5
969,ENSG00000108298,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL19,0.723,2.7588,0.18645,13
970,ENSG00000108576,1,1.0,0.75,0.5,1,1,1778690.168860174,2022-07-14,SLC6A4,0.579,3.0565,1.5948,1
971,ENSG00000108878,0,1.0,0.75,0.5,0,0,0.01,2025-01-01,CACNG1,-0.31799996,0.53165,0.29396,0
972,ENSG00000109475,0,1.0,-1.0,-1.0,1,1,258213.8601133611,2023-01-18,RPL34,0.28399998,1.2357,-0.45638,13
973,ENSG00000109861,0,0.75,-1.0,-1.0,2,3,183944.18510175147,2021-02-05,CTSC,-0.051,-0.54589,-1.2373,4
974,ENSG00000110700,0,1.0,-1.0,-1.0,1,1,1778690.168860174,2022-07-14,RPS13,0.763,1.3507,-0.80429,18
975,ENSG00000110717,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,NDUFS8,0.22500002,1.1262,0.22285,2
976,ENSG00000111144,0,0.5,-1.0,-1.0,1,2,1765.939149399643,2016-08-01,LTA4H,0.17400002,1.044,0.64893,7
977,ENSG00000111321,0,0.25,-1.0,-1.0,9,15,382631.1172224132,2011-07-10,LTBR,0.499,1.7723,-0.013704,2
978,ENSG00000112033,1,1.0,-1.0,-1.0,4,17,714039.8414241908,2021-06-01,PPARD,0.689,3.0214,0.91237,3
979,ENSG00000112062,0,0.75,-1.0,-1.0,5,7,34592.48870785933,2023-01-18,MAPK14,0.436,2.9352,0.408,17
980,ENSG00000112306,0,1.0,-1.0,-1.0,3,4,356440.71671986027,2023-01-18,RPS12,0.63600004,0.29938,-0.9524,18
981,ENSG00000113231,0,1.0,1.0,0.0,4,11,381165.6245253304,2016-05-16,PDE8B,0.649,3.3877,-0.064964,1
982,ENSG00000113520,1,0.5,,,3,4,144127.33793912127,2021-11-16,IL4,0.20300001,0.38685,-0.1033,2
983,ENSG00000113580,1,1.0,-1.0,-1.0,4,8,756470.9740366563,2018-06-11,NR3C1,0.706,3.0576,1.2636,8
984,ENSG00000115221,0,0.5,0.5,0.0,4,4,672632.4785173276,2018-10-08,ITGB6,-0.19599998,-0.078171,-0.24116,5
985,ENSG00000115268,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPS15,0.018999994,1.7068,-2.12,18
986,ENSG00000115414,0,1.0,0.5,0.0,2,4,394357.452283155,2017-07-17,FN1,0.59599996,3.6666,0.91065,29
987,ENSG00000115419,0,0.5,0.5,-1.0,3,4,205433.03502595585,2021-02-03,GLS,-0.23399997,-0.87192,-2.2188,3
988,ENSG00000115758,0,1.0,-1.0,-1.0,1,1,42879.69557188197,2023-01-18,ODC1,0.38300002,1.7383,0.21801,2
989,ENSG00000116251,0,1.0,-1.0,-1.0,1,1,355284.1215006515,2023-01-18,RPL22,0.35500002,1.7109,0.71447,13
990,ENSG00000117013,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,KCNQ4,0.398,1.238,-0.14645,3
991,ENSG00000117020,1,1.0,-1.0,-1.0,3,6,1778690.168860174,2017-03-27,AKT3,0.518,4.235,-0.90163,27
992,ENSG00000117525,1,1.0,-1.0,-1.0,1,1,6356.593451690605,2023-05-29,F3,0.16100001,0.11136,-0.40623,2
993,ENSG00000117601,1,1.0,1.0,0.5,1,1,171880.2916512608,2022-04-08,SERPINC1,0.56,2.7691,0.77957,4
994,ENSG00000119630,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,PGF,0.21700001,-0.10746,-0.73842,2
995,ENSG00000120217,0,1.0,0.5,0.0,1,1,36159.555758564435,2017-01-09,CD274,0.524,0.44887,-0.97165,2
996,ENSG00000120251,0,1.0,0.75,0.0,0,0,0.01,2025-01-01,GRIA2,0.85,5.4873,0.35504,5
997,ENSG00000124134,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,KCNS1,-0.31299996,-0.42989,-0.29961,1
998,ENSG00000124491,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,F13A1,0.26599997,1.8962,0.41296,3
999,ENSG00000124614,0,1.0,-1.0,-1.0,3,3,381165.6245253304,2023-01-18,RPS10,0.735,2.1838,0.50027,18
1000,ENSG00000125255,1,1.0,1.0,0.5,3,3,384314.83364002535,2018-11-30,SLC10A2,-0.464,-1.0034,-0.79626,1
1001,ENSG00000125675,1,1.0,0.5,0.0,0,0,0.01,2025-01-01,GRIA3,,,,5
1002,ENSG00000126934,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,MAP2K2,0.14200002,0.6256,-1.1883,14
1003,ENSG00000130706,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,ADRM1,0.81200004,1.24,-1.6562,61
1004,ENSG00000131473,1,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,ACLY,0.599,4.2591,1.6788,3
1005,ENSG00000131477,0,1.0,-1.0,0.0,0,0,0.01,2025-01-01,RAMP2,-0.04100001,0.70922,-0.26567,3
1006,ENSG00000131724,0,0.75,-1.0,-1.0,3,4,294387.2978738704,2019-02-04,IL13RA1,,,,1
1007,ENSG00000131747,1,1.0,0.5,0.0,0,0,0.01,2025-01-01,TOP2A,0.578,4.9956,1.2729,2
1008,ENSG00000133731,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,IMPA1,-0.53,0.63431,0.12532,1
1009,ENSG00000134013,0,0.5,0.5,0.0,0,0,0.01,2025-01-01,LOXL2,0.10100001,1.2369,-0.36443,2
1010,ENSG00000134352,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,IL6ST,0.628,1.5179,0.80386,6
1011,ENSG00000135312,1,1.0,0.5,0.5,2,2,40127.05632528215,2021-02-17,HTR1B,0.28100002,1.3271,0.41388,2
1012,ENSG00000136942,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL35,0.60899997,1.6771,-1.4445,13
1013,ENSG00000137875,0,0.75,0.5,0.5,1,1,598869.4096893278,2025-04-09,BCL2L10,-0.888,-1.8873,-2.1961,0
1014,ENSG00000138435,1,1.0,1.0,0.5,2,2,545988.1005477115,2018-06-11,CHRNA1,0.05699998,1.6855,0.26503,2
1015,ENSG00000138622,0,1.0,0.75,0.5,5,9,645988.1975077938,2012-04-29,HCN4,0.42900002,1.2903,-1.9582,1
1016,ENSG00000138684,0,0.5,1.0,1.0,6,14,382631.1172224132,2007-06-10,IL21,0.55,1.6323,1.903,1
1017,ENSG00000138735,1,1.0,-1.0,-1.0,2,2,270267.2992956902,2023-01-18,PDE5A,0.296,1.5493,1.1112,3
1018,ENSG00000138814,0,1.0,0.5,-1.0,2,2,1424218.0900670097,2022-07-14,PPP3CA,0.75699997,4.5031,0.096954,5
1019,ENSG00000139874,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,SSTR1,0.19199997,0.97932,-0.96527,2
1020,ENSG00000140675,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,SLC5A2,-0.21000004,-0.727,-1.5611,2
1021,ENSG00000141505,0,0.5,1.0,0.0,3,4,464892.4593283075,2021-12-06,ASGR1,-0.32299995,0.043016,0.9693,1
1022,ENSG00000141837,0,1.0,1.0,0.5,2,3,360605.992793193,2022-02-03,CACNA1A,0.669,3.9533,-2.3545,2
1023,ENSG00000142515,0,0.5,1.0,0.0,3,7,521818.7070055739,2014-04-21,KLK3,-0.06500006,0.58103,-0.17551,2
1024,ENSG00000142677,0,0.5,1.0,0.0,0,0,0.01,2025-01-01,IL22RA1,-0.07200003,0.54609,0.18751,1
1025,ENSG00000144891,1,1.0,0.5,0.0,1,1,180089.50342935527,2021-11-04,AGTR1,-0.113000035,1.3757,0.47344,4
1026,ENSG00000145675,1,0.75,-1.0,-1.0,6,14,1424218.0900670097,2018-10-08,PIK3R1,0.63699996,3.4447,0.98013,77
1027,ENSG00000146904,1,1.0,0.75,0.0,1,2,340825.7076940272,2013-10-27,EPHA1,0.010999978,1.2079,0.92924,4
1028,ENSG00000147434,0,0.5,0.5,1.0,0,0,0.01,2025-01-01,CHRNA6,-0.052999973,1.0166,0.1993,2
1029,ENSG00000148053,1,1.0,0.5,0.0,3,4,1122672.658801146,2019-11-20,NTRK2,0.877,5.2938,1.4506,14
1030,ENSG00000148795,0,1.0,1.0,0.0,3,4,280228.4034560385,2016-03-08,CYP17A1,-0.24899995,1.3441,0.61711,3
1031,ENSG00000149131,0,1.0,0.5,-1.0,5,7,448058.917711015,2014-07-22,SERPING1,0.722,1.8596,0.85038,4
1032,ENSG00000149403,0,1.0,0.5,0.5,1,1,13169.593884199616,2023-01-18,GRIK4,0.413,1.9989,0.51244,1
1033,ENSG00000151623,1,1.0,-1.0,-1.0,7,13,381165.6245253304,2016-05-16,NR3C2,0.732,2.9983,0.47482,3
1034,ENSG00000152256,1,1.0,-1.0,-1.0,3,3,521818.7070055739,2017-01-09,PDK1,-0.268,-0.67004,-1.2316,3
1035,ENSG00000152402,0,1.0,0.5,0.0,1,2,574261.7466389402,2021-11-04,GUCY1A2,0.296,1.5846,-0.85804,2
1036,ENSG00000154589,0,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,LY96,-0.93799996,0.28523,0.5385,17
1037,ENSG00000156113,1,0.75,0.5,0.0,7,12,714039.8414241908,2014-08-10,KCNMA1,0.669,6.5284,0.5146,4
1038,ENSG00000156738,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,MS4A1,0.00999999,0.42292,-0.24776,0
1039,ENSG00000157184,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,CPT2,-0.037999988,0.75528,0.19071,2
1040,ENSG00000157404,1,1.0,0.5,0.0,3,3,464892.4593283075,2018-03-01,KIT,0.76,4.1661,0.5569,20
1041,ENSG00000157764,1,1.0,-1.0,-1.0,2,2,1424218.0900670097,2017-09-04,BRAF,0.763,4.9103,1.2188,16
1042,ENSG00000159640,1,1.0,0.5,0.0,4,9,765591.3646788632,2018-08-13,ACE,0.120000005,-0.50314,-1.678,1
1043,ENSG00000159958,0,0.75,0.75,0.0,0,0,0.01,2025-01-01,TNFRSF13C,-0.548,-1.196,-2.4387,2
1044,ENSG00000161016,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL8,0.86300004,2.2892,-1.4883,14
1045,ENSG00000162711,0,0.5,1.0,0.0,2,2,205739.47405036874,2019-03-05,NLRP3,0.361,3.5159,-0.61231,7
1046,ENSG00000164171,0,0.5,-1.0,0.0,3,6,1470466.6505612188,2023-03-16,ITGA2,0.21100003,1.8089,0.59777,8
1047,ENSG00000164270,1,1.0,0.75,0.5,1,1,427337.4491868293,2021-11-04,HTR4,0.31,1.2909,0.25553,2
1048,ENSG00000164305,1,0.5,-1.0,-1.0,2,2,260210.21963428933,2021-03-26,CASP3,0.14099997,1.4892,1.0437,15
1049,ENSG00000166736,1,1.0,0.75,0.5,0,0,0.01,2025-01-01,HTR3A,-0.03400004,-0.21502,-1.013,1
1050,ENSG00000167286,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,CD3D,-0.32500005,0.44866,0.70049,8
1051,ENSG00000167434,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,CA4,0.024999976,0.13739,-0.32242,3
